gram_count,document_count,Average_freq,z_score,mahalanobis
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
4,2,2.0,2.411650635073856,2.4987572471123127
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
4,2,2.0,2.411650635073856,2.4987572471123127
3,2,1.5,1.5116167841778723,1.8841555824726548
3,2,1.5,1.5116167841778723,1.8841555824726548
3,2,1.5,1.5116167841778723,1.8841555824726548
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
1,1,1.0,-0.2884509176140954,0.5151311597030218
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
2,2,1.0,0.6115829332818884,1.782619062185624
